garwood				加伍德	0
gary				n. 盖理	0
garza				n. 加尔萨（姓氏）	0
garzon				n. (Garzon)人名；(西)加尔松	0
gas	考研	/gæs/	/ɡæs/	n. 气体； 煤气；汽油	1
gas-cooled				adj. 气冷的，用气体冷却的	0
gas-fired		/'ɡæs,faiəd/	['ɡæs,faiəd]	adj. 燃气的；以煤气为燃料的	0
gas-guzzling		/'ɡæs,ɡʌzliŋ/	['ɡæs,ɡʌzliŋ]	adj. 耗油的；高油耗的；吞油的	0
gas-powered				气驱动的	0
gascoigne				加斯科因（人名）	0
gascon		/'ɡæskən/	['ɡæskən]	n. 吹牛的人；法国加斯科涅（Gascony）的人	0
gascony		/'ɡæskəni/	['ɡæskəni]	n. 加斯科尼（法国南部地区名）	0
gaseous	专四	/'gæsɪəs; 'geɪsɪəs/	/'ɡæsɪəs/	adj. 气态的，气体的；无实质的	1
gases				n. 气体	0
gash	六级	/gæʃ/	/ɡæʃ/	n. 很深的裂缝；砍得很深的伤口	0
gasification				n. 气化	0
gasifier				n. 气化炉，燃气发生炉	0
gaskell		/'gæskəl/	['gæskəl]	n. 加斯克尔（姓氏）	0
gasket		/'gæskɪt/	/'ɡæskɪt/	n. [机] 垫圈；[机] 衬垫；束帆索	0
gaskets				n. 垫片，[机] 垫圈（gasket的复数形式）；接合垫；束帆索	0
gaskins				n. (Gaskins)人名；(英)加斯金斯	0
gaslight		/'gæslaɪt/	/'gæs'laɪt/	n. 煤气灯；煤气灯光	0
gasol				n. 液化气；气体油	0
gasolene	考研	/ˈɡæsəliːn/	/ˈɡæsəliːn/	n. 汽油	0
gasoline	考研	/'gæsəliːn/	/'gæsəlin/	n. 汽油	1
gasoline-powered				汽油发动的	0
gasp	雅思	/gɑːsp/	/ɡæsp/	喘气，气喘吁吁地说	1
gaspar				n. [材] 加斯帕	0
gasped	六级	/ɡɑːspt/		喘息	0
gasping	六级	/ˈɡɑːspɪŋ/	/ˈɡæspɪŋ/	adj. 喘气的；痉挛的	0
gasps	六级	/ɡɑːsps/		喘息	0
gass				abbr. 全局二级存储服务（Global Access to Secondary Storage）	0
gassed		/ɡæst/	/gæs/	adj. 喝醉酒的；中毒气的	0
gassendi				n. (Gassendi)人名；(法)伽桑狄	0
gaston				n. 加斯顿（男子名）	0
gastrectomy		/gæ'strektəmɪ/	/gæs'trɛktəmi/	n. [外科] 胃切除术	0
gastric	专八	/'gæstrɪk/	/'gæstrɪk/	adj. 胃的；胃部的	0
gastrin		/'gæstrɪn/	['gæstrɪn]	n. 胃泌激素	0
gastritis	专八	/gæ'straɪtɪs/	/ɡæ'straɪtɪs/	n. [内科] 胃炎	0
gastrocnemius		/,gæstrə(ʊ)'kniːmɪəs/	/,ɡæstrɑk'nimiəs; ,ɡæstrək'nimiəs/	n. [解剖] 腓肠肌（位于小腿后方）	0
gastroduodenal				adj. 胃与十二指肠的	0
gastroenteritis		/,gæstrəʊentə'raɪtɪs/	/,gæstro,ɛntə'raɪtɪs/	n. 肠胃炎	0
gastroenterologist				n. 胃肠病学家	0
gastroenterology		/,gæstrəʊentə'rɒlədʒɪ/	/,gæstro,ɛntə'rɑlədʒi/	n. 肠胃病学	0
gastrointestinal		/,gæstrəʊɪn'testɪn(ə)l; -ɪntes'taɪn(ə)l/	/,ɡæstroɪn'tɛstɪnl/	adj. 胃肠的	0
gastronomic			/,ɡæstrə'nɑmɪk/	adj. 烹任学的；美食法的	0
gastronomically				adv. 从美食法角度；从烹饪法角度	0
gastropathy				n. 胃病	0
gastropod		/'gæstrəpɒd/	['gæstrəpɒd]	n. [无脊椎] 腹足类动物	0
gastropods				n. [无脊椎] 腹足类（gastropod的复数形式）	0
gastroscopy				n. 胃镜检查（法）	0
gastrulation		/,ɡæstrʊ'leɪʃən/	/,gæstrʊ'leʃən/	n. [胚] 原肠胚形成	0
gasworks		/'gæswɜːks/	['gæswɜːks]	n. 煤气厂（等于gashouse）	0
gat		/gæt/	/gæt/	n. 手枪, 狭航道	0
gate	考研	/geɪt/	/ɡet/	n. 大门；出入口；门道 v. 给…装大门	1
gateau				n. 奶油蛋糕	0
gateaux				n. (Gateaux)人名；(法)加托	0
gated		/'geɪtɪd/	/'getɪd/	adj. 有关卡的；带栅门的	0
gatehouse		/'geɪthaʊs/	/'ɡethaʊs/	n. 门房；警卫室	0
gatekeeper		/'geɪtkiːpə/	['geɪtkiːpə]	n. 看门人	0
gatekeepers				n. 门卫；信息传递者（gatekeeper的复数）	0
gatepost		/'geɪtpəʊst/	['geɪtpəʊst]	n. 门柱	0
gates				n. [建] 大门；关口（gate的复数形式）	0
gateshead		/'ɡeits,hed/	['ɡeits,hed]	n. 盖茨黑德（英国城市）	0
gateway	专四	/'geɪtweɪ/	/'ɡetwe/	n. 门；网关；方法；通道；途径	0
gateways	专四			n. 门户；通道；闸道器；闸流器（gateway的复数形式）	0
gather	考研	/'gæðə/	/'ɡæðɚ/	v. 收集；收割；使…聚集；使…皱起 n. 聚集；衣褶；收获量	1
gathered		/'gaðəd/	['gaðəd]	v. v.聚集（gather的过去分词）；集中	0
gatherer			/'ɡæðərɚ/	n. 采集者，收集器	0
gathering	专四	/'gæð(ə)rɪŋ/	/'ɡæðərɪŋ/	n. 聚集；集会；收款	0
gatherings	专四		/ˈɡæðərɪŋz/	n. 聚会（gathering的复数）	0
gathers				n. 碎褶；密褶（gather的复数）	0
gatlin				n. 加特林（人名）	0
gato				起飞时载油量（=gasoline at take off）	0
gator				n. 短吻鳄	0
gatorade				n. 佳得乐（一种运动饮料）	0
gators				n. 鳄鱼队（美国篮球队名）	0
gatsby				n. 盖茨比（姓）；杰士派（品牌名）	0
gatt				abbr. 关税暨贸易总协定（General Agreement on Tariffs and Trade）	0
gatt,gatt				abbr. General Agreement on Tariffs and Trade关(税及)贸(易)总协定	0
gattaca				n. 千钧一发（电影名）	0
gatti				加蒂	0
gatwick				n. 盖特威克（伦敦第二大机场）	0
gauche		/gəʊʃ/	/ɡoʃ/	adj. 笨拙的；粗鲁的；不善交际的；偏转的	0
gauchely				adv. gauche的变形	0
gaucheness				n. 不圆滑；缺乏社交经验	0
gaucher				n. 高雪氏症	0
gaucho		/'gaʊtʃəʊ; 'gɔː-/	/'ɡaʊtʃo/	n. 加乌乔人（居住于南美大草原上的印第安人和西班牙人的混血种族）	0
gauchos				n. 牧裤；牛仔；高乔人（gaucho的复数）	0
gaudier				（衣服，装饰，文风）炫丽的，花哨的，俗气的（ gaudy的比较级 ）	0
gaudiest				花哨的	0
gaudily				adv. 俗丽地	0
gaudiness				n. 华美，俗丽的美	0
gaudy	雅思	/'gɔːdɪ/	/'gɔdi/	绚丽的	0
gauge	专八	/geɪdʒ/	/gedʒ/	n. 计量器；标准尺寸；容量规格	1
gauged	专八	/ɡeɪdʒd/	/ɡeɪdʒd/	adj. 测量的；标准的，校准的	0
gauges	专八	/ˈɡeɪdʒɪz/	/ˈɡeɪdʒɪz/	n. 计量表，仪表；测量仪器（gauge的复数形式）	0
gaughan				n. (Gaughan)人名；(英)高根	0
gauging	专八	/'ɡeɪdʒɪŋ/	/gedʒ/	n. 测定，测量；计量	0
gauguin				高更（人名）	0
gaul		/ɡɔ:l/	[ɡɔ:l]	n. 高卢（位于欧洲西部）；高卢人	0
gaulle				高尔（人名）	0
gaullist				n. 戴高乐主义者	0
gauls				n. 高卢人；高卢族	0
gault				n. 重粘土	0
gaultier				n. (Gaultier)人名；(法)戈尔捷	0
gaunt	专八	/gɔːnt/	/gɔːnt/	adj. 憔悴的；荒凉的；枯瘦的	0
gaunter				adj. 憔悴的；荒凉的；枯瘦的 (gaunt的变形)	0
gauntest				adj. 憔悴的；荒凉的；枯瘦的 (gaunt的变形)	0
gauntlet		/'gɔːntlɪt/	/'gɔntlət/	n. 长手套；（古时士兵戴的）金属护手；夹道鞭笞的刑罚；交叉射击；严酷考验	0
gauntlets				n. 铁手套；长手套（gauntlet的复数形式）	0
gauntlett				n. (Gauntlett)人名；(英)冈特利特	0
gauntness				n. 瘦削；荒凉	0
gaur		/'gaʊə/	['gaʊə]	n. 印度野牛，[脊椎] 白肢野牛（产于印度，缅甸等国）	0
gaus				n. (Gaus)人名；(英、德、塞)高斯	0
gauss		/gaʊs/	/gaʊs/	n. [电磁] 高斯（磁感应或磁场的单位）	0
gaussian		/'ɡaʊsɪən/	/'gaʊsiən/	adj. 高斯的	0
gautama		/'ɡautəmə/	['ɡautəmə]	n. 乔答摩（释迦牟尼的俗姓）	0
gauthier				n. (Gauthier)人名；(英)高蒂尔；(法)戈捷	0
gautier				戈蒂埃（人名）	0
gauze	专四	/gɔːz/	/gɔz/	n. 纱布；薄纱；薄雾	0
gauzy		/'gɔːzɪ/	['gɔːzɪ]	adj. 薄的；纱似的；轻薄透明的	0
gav				年度总产值（gross annual value）	0
gavage		/gæ'vɑːʒ/	/gə'vɑʒ/	n. 填喂法；强饲法	0
gavaghan				n. (Gavaghan)人名；(英)加瓦安	0
gave		/ɡeɪv/	/ɡev/	v. 给予（give的过去式）	0
gavel		/'gæv(ə)l/	/'gævl/	n. （拍卖商、法官、议长用的）小木槌	0
gavin				n. 加文（男子名）	0
gavrilov				n. (Gavrilov)人名；(俄、罗、塞、芬、保)加夫里洛夫	0
gawd				n. 上帝	0
gawk		/gɔːk/	/ɡɔk/	n. 呆子；腼腆的人	0
gawker				n. 伸长脖子呆看的人	0
gawky		/'gɔːkɪ/	['gɔːkɪ]	adj. 笨拙的，鲁钝的	0
gawp		/gɔːp/	[gɔːp]	vi. 直瞪瞪地注视	0
gay	考研	/geɪ/	/ɡe/	adj. 快乐的；放荡的；艳丽的 n. 同性恋者	1
gaya				格雅	0
gaydar				n. 同性恋行为	0
gaye				盖伊（Gay的变体，人名）	0
gayer				adj. 华美的，快乐的	0
gayest				adj. 快乐的；华美的	0
gayle				羊产后热	0
gaylord				n. 盖洛德（姓氏）	0
gayness				n. 同性恋爱	0
gays				同性恋者（尤指男性，gay的名词复数）	0
gaz				n. 嘎斯（俄罗斯汽车品牌名称）	0
gaza		/ˈɡɑ:zə/	[ˈɡɑ:zə]	n. 加沙（地中海岸港市）	0
gaze	考研	/geɪz/	/ɡeɪz/	n. /	1
gazebo		/gə'ziːbəʊ/	/ɡə'zibo/	n. 露台，眺望台	0
gazebos				眺望台（gazebo的复数）	0
gazelle		/gə'zel/	/gə'zɛl/	n. 瞪羚；小羚羊	0
gazelles				n. 瞪羚（gazelle的复数）	0
gazeta				n. (Gazeta)人名；(波)加泽塔	0
gazette	专八	/gə'zet/	/gə'zet/	n. （英）公报；报纸	0
gazetteer			/,ɡæzə'tɪr/	n. 地名辞典；公报作者	0
gazillion				n. 极大量	0
gazing		/geiziŋ/	[geiziŋ]	v. 凝望，凝视	0
gazpacho		/gəs'pætʃəʊ/	/ɡəz'pɑtʃo/	n. 西班牙凉菜汤	0
gazprom				n. 俄罗斯天然气工业股份公司	0
gazza				n. (Gazza)人名；(意)加扎；(阿拉伯)加沙	0
gb				abbr. 英国（Great Britain）；十亿字节（GigaByte）	0
gbh				abbr. 重伤（Grievous Bodily Harm）	0
gbi				abbr. 球蛋白结合胰岛素（globulin-binding insulin）	0
gbw				增益带宽乘积(gain-bandwidth product)	0
gc				abbr. 千兆周（gigacycle）；车底距地高（Ground Clearance）；制导计算机（Guidance Computer）	0
gca				abbr. 地面控制进场（Ground Controlled Approach）；美国女青年俱乐部（Girls Clubs of American）	0
gcc				abbr. 海湾合作委员会（Gulf Cooperation Council）	0
gcd				abbr. 最大公约数（greatest common divisor）；地球的大圆距离（great circle distance）	0
gce				abbr. 炮控设备（Gun Control Equipment）；（英国）普通教育证书（General Certificate of Education）	0
gce,g.c.e.				abbr. General Certificate of Education[英国英语]普通教育证书	0
gcg				制导控制组（Guidance Control Group）	0
gcn				(giant cerebral neuron) 巨大脑神经元	0
gcp				abbr. 地面控制点（Ground Control Point）；临床试验规范标准（good clinical practice）	0
gcr				abbr. 地面控制雷达（Ground Controlled Radar）；银河宇宙辐射（Galactic Cosmic Radiation）	0
gcs				abbr. 综合布线系统（Generic Cabling System）；门控顺序计算机（Gate Control and Sequencing Computer）；门控开关（Gate Controlled Switch ）；（砂型、砖型坯等）湿态抗压强度（Green Compressive Strength）	0
gcse				abbr. （英国）普通中等教育证书（General Certificate of Secondary Education）	0
gcse,g.c.s.e.				abbr. General Certificate of Secondary Education [英国英语]普通中等教育证书	0
gct				abbr. 格林威治民用时（Greenwich civil time）；士专业学位研究生入学资格考试（Graduate Candidate Test）	0
gd				abbr. 重量密度（gravimetric density）；大公爵（Grand Duke）；大公爵夫人（Grand Duchess）；气体检漏器（Gas Detector）；（邮件的）存局候领（处）（General Delivery）	0
gdansk		/gə'da:nsk/	[gə'da:nsk]	格丹斯克（波兰）	0
gdn				abbr. 全球发展网络组织（Global Distribution Network）	0
gdp				abbr. 国内生产总值（Gross Domestic Product）；辉光放电聚合物（Glow Discharge Polymer）	0
gdr				abbr. 原德意志民主共和国（German Democratic Republic）；深度图示记录器（Graphic Depth Recorder）	0
gdynia		/gəˈdinjɑ/	/gəˈdinjɑ/	n. 格丁尼亚（波兰北部港市）	0
ge				abbr. 美国通用电气公司（General Electric Co.）；总能量（gross energy）	0
gear	雅思	/gɪə/	/ɡɪr/	齿轮的；轮的、杠杆等装置的	0
gearbox	专八	/'gɪəbɒks/	/'ɡɪrbɑks/	n. 变速箱；齿轮箱	0
gearboxes	专八			[机] 变速箱	0
geared		/'gɪəd/	/ɡɪrd/	adj. 齿轮传动的，变速螺旋桨	0
gearing		/'gɪərɪŋ/	/'ɡɪrɪŋ/	n. 传动装置	0
gears				n. [机] 齿轮，[机] 传动装置（gear的复数形式）	0
geary				吉尔里（人名）	0
gec				abbr. 美国通用电气公司（General Electric Company）	0
gecko		/'gekəʊ/	/'gɛko/	n. [脊椎] 壁虎	0
ged				abbr. 普通教育开发（General Educational Development ）；释出气体检测法（Gas Evolution Detection）；一般同等文凭（General Equivalent Diploma）	0
gedanken				n. （德）思想	0
geddes				n. (Geddes)人名；(英)格迪斯；(西)赫德斯	0
gedeon				n. (Gedeon)人名；(俄)格杰翁；(埃塞、塞)格德翁；(瑞典)耶德翁	0
gedunk		/'ɡiːdʌk/	['ɡiːdʌk]	n. [美国俚语]冰淇淋；布丁等	0
gee		/dʒiː/	/dʒiː/	int. （表示惊奇、感动或气恼）哇，哎呀；向右，前进，快（驾驭马牛等的吆喝声）	0
gee-whiz				adj. 惊人的, 夸大其辞的	0
geek		/giːk/	/ɡik/	n. 做低级滑稽表演的人，反常的人；畸形人；野人	0
geekery				极客范儿（热衷于钻研某学科，在某领域有丰富知识）	0
geekiness				极客	0
geeks				n. 奇葩（指反常的人，畸形人，野人，现也指智力超群，善于钻研但不懂与人交往的学者或知识分子）；奇客（geek的复数形式）	0
geeky		/'ɡiːkɪ/	['ɡiːkɪ]	adj. （俚）令人讨厌的	0
geer				吉尔（人名）	0
geertz				n. (Geertz)人名；(英)格尔茨	0
gees				n. (Gees)人名；(德、索)格斯	0
geese		/ɡiːs/	/gis/	n. 鹅（goose复数）	0
geez				vt. 注射麻醉品	0
geezer		/'giːzə/	['giːzə]	n. 古怪的人；老头儿	0
gef				abbr. 全球环境基金（Global Environmental Facility）	0
geffen				格芬（人名）	0
gefitinib				易瑞沙	0
gehrig				格里克（人名）	0
gehry				n. (Gehry)人名；(英)格里	0
geico				abbr. （美）政府雇员保险公司（Government Employees Insurance Company）	0
geiger				n. 盖革（姓氏）；盖革（德国物理学家）	0
geisel				盖泽尔（人名）	0
geisha		/'geɪʃə/	/'ɡeʃə/	n. （日）艺妓；歌妓	0
geist				n. 感性；理智感受性	0
geithner				n. 盖纳（姓氏）	0
gel		/dʒel/	/dʒɛl/	vi. 胶化	0
gelada				n. 狒狒	0
gelatin		/'dʒelətɪn/	['dʒelətɪn]	n. 明胶；动物胶；胶制品	0
gelatinase				n. [生化] 白明胶酶	0
gelatine			/'dʒɛlətn/	n. 胶质；果子冻；白明胶	0
gelatinous			/dʒə'lætnəs/	adj. 凝胶状的，胶状的	0
gelato		/dʒə'lɑːtəʊ/	[dʒə'lɑːtəʊ]	n. （意大利语）冰淇淋	0
gelb				n. (Gelb)人名；(德、匈、罗)格尔布；(英)盖尔布	0
geld		/geld/	[geld]	vt. 阉割；剥夺；去势	0
gelder				n. 阉割动物的人	0
gelding		/'geldɪŋ/	/'ɡɛldɪŋ/	n. 去势的人或牲畜；阉割的动物；去势；太监	0
geldof				n. (Geldof)人名；(英、法)格尔多夫	0
gelfand				n. (Gelfand)人名；(英)盖尔芬德	0
gella				n. (Gella)人名；(埃塞)盖拉；(西)赫利亚；(法)热拉	0
gelled				adj. 有散热片的；装有凸片的	0
geller				盖勒	0
gellert				n. (Gellert)人名；(德、罗)格勒特；(法)热莱尔；(英、俄)盖勒特	0
gelling				n. 凝胶化作用；胶凝作用	0
gelman				格尔曼（人名）	0
gels				n. 凝胶剂；定型发胶（gel的复数）	0
gem	专四	/dʒem/	/dʒɛm/	n. 宝石，珍宝； 精华；受人重视者	0
gemini				n. 双生子；双胎	0
geminus				双生子	0
gemma		/'dʒemə/	/'dʒɛmə/	n. [生物] 芽，[植] 胞芽	0
gems	专四		/dʒemz/	n. [宝] 宝石（gem的复数形式）	0
gemstone		/'dʒemstəʊn/	/'dʒɛm,ston/	n. （经雕琢的）宝石	0
gemstones				n. [宝] 宝石；宝石矿石（gemstone的复数形式）	0
gen		/dʒen/	/dʒɛn/	n. 情报；一般布告	0
gena				n. [解剖] 颊	0
genbank				n. 基因库；基因银行	0
gendarme		/'ʒɒndɑːm/	['ʒɒndɑːm]	n. （法）宪兵；近卫骑兵；警官	0
gendarmerie		/ʒɒŋ'dɑːrmə'rɪ/	[ʒɒŋ'dɑːrmə'rɪ]	n. （总称）宪兵；（欧洲国家的）宪兵队	0
gendarmes				n. 宪兵（gendarme的复数）	0
gender	考研	/'dʒendə/	/'dʒɛndɚ/	n. 性， 性别；性	0
gender-based				基于性别的	0
gender-bending				n. 性别偏移	0
gender-neutral				adj. 性别中立的；不分性别的	0
gender-related				有关性别的	0
gendered				adj. 依照性别而分类的	0
genderless				adj. 无性的	0
genders				n. 性别	0
gene	雅思	/dʒiːn/	/dʒin/	基因	0
gene-specific				基因独特性	0
genealogical		/,dʒiːnɪə'lɒdʒɪk(ə)l; ,dʒen-/	/,dʒinɪə'lɑdʒɪkl/	adj. 宗谱的；系谱的；家系的	0
genealogically				adv. genealogical的变形	0
genealogist				n. 系谱学者；系谱专家	0
genealogy		/dʒiːnɪ'ælədʒɪ; dʒen-/	/'dʒinɪ'ælədʒi/	n. 宗谱；血统；家系；系谱学	0
genentech				n. 基因泰克	0
genera		/'dʒenərə/	['dʒenərə]	n. [生物] 属（genus的复数形式）；种；类	0
general	考研	/'dʒen(ə)r(ə)l/	/'dʒɛnrəl/	adj. 一般的，普通的；综合的；大体的 n. 一般；将军，上将；常规	1
general-purpose				adj. 多用途的；一般用途的	0
generale				adj. 通常的；一般的	0
generalisable				adj. 可归纳的；可概括的（参见generalizable）	0
generalisation	专四	/ˌdʒenərəlaɪˈzeɪʃən/		n. （英）一般化；归纳；普遍原理（等于generalization）	0
generalise	考研	/'dʒenərəlaɪz/	['dʒenərəlaɪz]	v. 归纳， 概括；推广， 普及	0
generalised				概括	0
generalising				概括（generalise的现在分词）	0
generalist		/'dʒen(ə)rəlɪst/	/'dʒɛnrəlɪst/	n. （有多方面知识和经验的）通才；多面手	0
generalists				通用电气类股票	0
generalitat				n. （于1977年重建的西班牙）加泰罗尼亚自治区政府	0
generalities				n. 概论；总类（generality的复数）	0
generality		/dʒenə'rælɪtɪ/	/,dʒɛnə'ræləti/	n. 概论；普遍性；大部分	0
generalizability				n. 普遍性；概括性	0
generalizable				adj. 可归纳的；可概括的	0
generalization		/,dʒenrələ'zeɪʃən/	/,dʒɛnrələ'zeʃən/	n. 概括；普遍化；一般化	0
generalizations				n. 概括；一般化（generalization的复数）	0
generalize	雅思	/ˈdʒɛnrəˌlaɪz/	/'dʒɛnrəlaɪz/	概括，归纳	0
generalized				adj. 广义的，普遍的；无显著特点的	0
generalizing	六级		/ˈdʒenrəlaɪzɪŋ/	归纳	0
generally		/'dʒen(ə)rəlɪ/	/'dʒɛnrəli/	adv. 通常；普遍地，一般地	0
generals				n. 将军；上将（general的复数）	0
generate	专八	/'dʒenəreɪt/	/'dʒɛnəret/	vt. 使形成；发生；生殖；产生物理反应	1
generated	专八	/'dʒenə,reɪtɪd/	/'dʒɛnə,retɪd/	adj. 生成的；发生的	0
generates	专八		/ˈdʒenəreɪts/	[计] 生成	0
generating	专八		/ˈdʒenəreɪtɪŋ/	adj. 产生的；生成的	0
generation	考研	/dʒenə'reɪʃ(ə)n/	/'dʒɛnə'reʃən/	n. 一代；产生；一代人；生殖	1
generational			/,dʒɛnə'reʃənl/	adj. 一代的；生育的	0
generations				n. [生物] 世代（generation的复数）	0
generative	专八	/'dʒen(ə)rətɪv/	/'dʒɛnərətɪv/	adj. 生殖的；生产的；有生殖力的；有生产力的	0
generatively				生殖的	0
generator	考研	/'dʒenəreɪtə/	/'dʒɛnəretɚ/	n. 发电机， 发生器	1
generators			/'dʒɛnə,retɚ/	n. [电] 发电机；[计] 生成器（generator的复数）	0
generi				n. (Generi)人名；(意)杰内里	0
generic	专八	/dʒɪ'nerɪk/	/dʒə'nɛrɪk/	adj. 类的；一般的；属的；非商标的	0
generically				adv. 一般地；属类地	0
generics	专八			n. 非专利药物；通用术语（generic的复数）	0
generosity	六级	/dʒenə'rɒsətɪ/	/,dʒɛnə'rɑsəti/	n. 慷慨，大方；宽宏大量	0
generous	雅思	/'dʒen(ə)rəs/	/'dʒɛnərəs/	慷慨的，丰盛的	1
generously		/'dʒenərəsli/	['dʒenərəsli]	adv. 慷慨地；宽大地；丰盛地	0
genes				n. [遗] 基因（gene的复数形式）	0
genesis	专八	/'dʒenɪsɪs/	/'dʒɛnəsɪs/	n. 发生；起源	0
genet		/'dʒenɪt/	['dʒenɪt]	n. 麝猫，香猫	0
genetic	雅思	/dʒɪ'netɪk/	/dʒə'nɛtɪk/	遗传学的；发生的	0
genetically				adv. 从遗传学角度；从基因方面	0
geneticin				遗传霉素	0
geneticist		/dʒɪ'netɪsɪst/	/dʒə'nɛtɪsɪst/	n. 遗传学者	0
genetics	考研	/dʒɪ'netɪks/	/dʒə'nɛtɪks/	n. 遗传学	0
genette				n. (Genette)人名；(法)热内特	0
geneva				n. 日内瓦（瑞士西南部城市）	0
genevieve		/'dʒenə,vi:v/	['dʒenə,vi:v]	n. 吉纳维芙（女子名）	0
genghis				n. 根格斯（男子名）；成吉思鱼属	0
genial	专八	/'dʒiːnɪəl/	/'dʒinɪəl/	adj. 亲切的，友好的；和蔼的；适宜的	0
geniality				n. 亲切；温暖；舒适	0
genially				adv. 和蔼地；快活地；亲切地	0
genie		/'dʒiːnɪ/	['dʒiːnɪ]	n. 妖怪；鬼	0
genies				神怪	0
genistein				n. 染料木黄酮，染料木素	0
genital		/'dʒenɪt(ə)l/	/'dʒɛnɪtl/	adj. 生殖的；生殖器的	0
genitalia		/,dʒenɪ'teɪlɪə/	/,dʒɛnə'teljə/	n. [解剖] 生殖器，外阴部	0
genitally				adv. genital的变形	0
genitals		/'dʒenɪtəlz/	/'dʒɛnətlz/	n. 生殖器；外阴部	0
genitive		/'dʒenɪtɪv/	/'dʒɛnətɪv/	adj. 属格的	0
genius	雅思	/'dʒiːnɪəs/	/'dʒinjəs/	天才，天才人物，才华	1
geniuses				天才；天赋（genius的复数）	0
genji				源氏	0
genn				n. (Genn)人名；(英、德)盖恩	0
gennady				n. (Gennady)人名；(俄)根纳季	0
gennaro				n. (Gennaro)人名；(意)真纳罗；(法)热纳罗	0
gennifer				珍妮弗（女子名）	0
geno				n. 基因族群	0
genoa		/'dʒenəʊə; dʒe'nəʊə/	['dʒenəʊə; dʒe'nəʊə]	n. 热那亚（意大利西北部港市）	0
genocidal			/,dʒɛnə'saɪdl/	adj. 集团屠杀的，种族灭绝的	0
genocide	专四	/'dʒenəsaɪd/	/'dʒɛnəsaɪd/	n. 种族灭绝；灭绝整个种族的大屠杀	0
genoese		/,dʒenəu'i:z/	[,dʒenəu'i:z]	adj. 热那亚的；热那亚人的	0
genome		/'dʒiːnəʊm/	/'dʒinom/	n. 基因组；染色体组	0
genome-wide				n. 全组基因	0
genomes				n. [遗] 基因组（genome复数）	0
genomic		/dʒiː'nəʊmɪk/	/,dʒi'noʊmɪk/	adj. 基因组的；染色体的	0
genomics			/dʒə'nomɪks/	n. 基因组学；基因体学	0
genotoxic				adj. 遗传毒性的	0
genotype		/'dʒenətaɪp; 'dʒiːn-/	/'dʒɛno,taɪp/	n. 基因型；遗传型	0
genotypes				n. [遗] 基因型（genotype的复数）	0
genotypic				adj. 基因型的	0
genotyping				基因型分型	0
genovese				adj. 热那亚的；热那亚人的	0
genre	考研	/ˈʒɒnrə/	/'ʒɑnrə/	n. 体载， 类型	0
genres	六级			n. 流派（genre的复数）；体裁；种类	0
gens		/dʒenz/	/dʒɛnz/	n. 氏族；部落；宗族	0
gent		/dʒent/	/dʒɛnt/	n. 绅士；假绅士；男子；男厕	0
gentamicin		/,dʒentə'maɪsɪn/	/,dʒɛntə'maɪsɪn/	n. [药] 庆大霉素；艮他霉素	0
gentamycin				n. 庆大霉素	0
gente				人们	0
genteel	专八	/dʒen'tiːl/	/dʒɛn'til/	adj. 有教养的，文雅的；上流社会的	0
genteelly				adv. 文雅地，有教养地	0
genteelness				n. genteel的变形	0
gentile		/'dʒentaɪl/	/'dʒɛntaɪl/	adj. 非犹太人的；异教徒的；非摩门教徒的	0
gentiles				n. 外邦人；异教徒；非犹太人（gentile的复数）	0
gentility	专八	/dʒen'tɪlɪtɪ/	/dʒɛn'tɪləti/	n. 有教养，文雅；上流阶层	0
genting				n. 云顶高原；云顶酒店	0
gentle	雅思	/'dʒent(ə)l/	/'dʒɛntl/	文雅的；有礼貌的	1
gentleman	考研	/'dʒent(ə)lmən/	/'dʒɛntlmən/	n. 绅士,先生	1
gentlemanly		/'dʒent(ə)lmənlɪ/	['dʒent(ə)lmənlɪ]	adj. 绅士的，绅士派头的	0
gentlemen		/'dʒentlmən/	/'dʒentlmən/	n. 先生；绅士；有教养的人（gentleman的复数形式）	0
gentleness				n. 温顺；亲切；高贵；彬彬有礼	0
gentler				adj. 优雅的，温和的	0
gentlest				adj. 温和的；优雅的	0
gentlewoman		/'dʒent(ə)lwʊmən/	['dʒent(ə)lwʊmən]	n. 贵妇人，有地位的妇女；淑女	0
gently	考研	/'dʒentlɪ/	/'dʒɛntli/	adv. 文雅地， 有礼貌地；轻轻地， 温和地	1
gentrification				n. 下层住宅高档化；乡绅化	0
gentrify				vt. 使优化；修复或改善；使显得高雅；使中产阶级化	0
gentry		/'dʒentrɪ/	/'dʒɛntri/	n. 人们（多用贬义）；贵族们；（英）上流社会人士	0
gents				n. 公共男厕	0
genuine	雅思	/'dʒenjʊɪn/	/'dʒɛnjʊɪn/	真正的，名副其实的	1
genuinely		/'dʒenjuinli/	['dʒenjuinli]	adv. 真诚地；诚实地	0
genuineness				n. 真实，真正；真诚，真挚	0
genus		/'dʒiːnəs; 'dʒenəs/	/'dʒinəs/	n. 类，种；[生物] 属	0
genuses				n. 类，种；属 (genus的变形)	0
genz				n. (Genz)人名；(德)根茨	0
geo		/gjəʊ; 'dʒiːəʊ/	/dʒio/	n. 长狭潮道；海湾	0
geochemical				adj. 地球化学的	0
geochemistry		/dʒiːəʊ'kemɪstrɪ/	/,dʒɪo'kɛməstri/	n. 地球化学	0
geode		/'dʒiːəʊd/	['dʒiːəʊd]	n. 晶洞，异质晶簇；淋巴腔	0
